PROY,Residencia,SEGMENTO,PARTIDA,INI,FIN,Fecha,CANT,UNIDAD,MES,MES LETRA,MONTO
CENAGAS,Reynosa,GSD 12 MISION-JARACHINA,8.1,81850,82150,27/04/2023,600,m2,4,abr-23,38202
CENAGAS,Reynosa,GSD 12 MISION-JARACHINA,8.1,0,74532,28/04/2023,600,m2,4,abr-23,38202
CENAGAS,Reynosa,GSD 12 MISION-JARACHINA,8.1,78500,78950,28/04/2023,900,m2,4,abr-23,57303
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.14,0,1000,19/05/2023,7,Hr,5,may-23,7455
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.14,1000,2100,17/05/2023,7,Hr,5,may-23,7455
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.14,2100,4000,24/05/2023,7,Hr,5,may-23,7455
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.2,0,2400,08/05/2023,2.4,Km,5,may-23,3482
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.2,2400,3300,09/05/2023,0.9,Km,5,may-23,1306
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.2,3300,4000,12/05/2023,0.7,Km,5,may-23,1016
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.2,6500,8000,29/05/2023,1.5,Km,5,may-23,2176
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.2,8000,10000,30/05/2023,2,Km,5,may-23,2902
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.2,10000,10500,31/05/2023,0.5,Km,5,may-23,725
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.4,0,2100,25/05/2023,2.1,Km,5,may-23,17070
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.4,2100,4000,26/05/2023,1.9,Km,5,may-23,15445
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.4,6500,8000,05/06/2023,1.5,Km,6,jun-23,12193
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.4,8000,10500,06/06/2023,2.5,Km,6,jun-23,20322
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.4,10500,11800,07/06/2023,1.3,Km,6,jun-23,10567
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.5,0,1000,19/05/2023,1,Km,5,may-23,4376
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.5,1000,2100,17/05/2023,1.1,Km,5,may-23,4814
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.5,2100,4000,24/05/2023,1.9,Km,5,may-23,8315
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.5,6500,8000,29/05/2023,1.5,Km,5,may-23,6564
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.5,8000,10000,30/05/2023,2,Km,5,may-23,8752
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.5,10000,10500,31/05/2023,0.5,Km,5,may-23,2188
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.6,0,4000,04/05/2023,5,Medici�n,5,may-23,4957
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.6,6000,11000,08/06/2023,6,Medici�n,6,jun-23,5949
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.9,0,500,02/05/2023,1,Medici�n,5,may-23,397
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.9,500,4000,05/05/2023,3,Medici�n,5,may-23,1191
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.9,7300,11000,23/05/2023,5,Medici�n,5,may-23,1985
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,4.9,8000,8000,29/05/2023,1,Medici�n,5,may-23,397
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,8.1,1500,1800,05/05/2023,600,m2,5,may-23,38202
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,8.1,1800,2050,10/05/2023,500,m2,5,may-23,31835
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,8.1,2050,2350,11/05/2023,600,m2,5,may-23,38202
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,8.1,3500,3700,22/05/2023,400,m2,5,may-23,25468
CENAGAS,Reynosa,GSD 12 REYNOSA-ANZALDUAS,8.1,3700,3900,23/05/2023,400,m2,5,may-23,25468
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.3,3027,NA,14/07/2023,120,m2,7,jul-23,18456
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.6,3027,NA,24/07/2023,52.5,m3,7,jul-23,6079
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.2,3027,NA,24/07/2023,17.091,m3,7,jul-23,3460
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.4,3027,NA,24/07/2023,10.5,m3,7,jul-23,2478
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.3,6190,NA,14/07/2023,120,m2,7,jul-23,18456
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.6,6190,NA,25/07/2023,48.75,m3,7,jul-23,5645
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.2,6190,NA,25/07/2023,15.871,m3,7,jul-23,3213
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.4,6190,NA,25/07/2023,6.5,m3,7,jul-23,1534
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.3,6904,NA,14/07/2023,120,m2,7,jul-23,18456
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.6,6904,NA,26/07/2023,52.5,m3,7,jul-23,6079
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.2,6904,NA,26/07/2023,17.091,m3,7,jul-23,3460
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.4,6904,NA,26/07/2023,14,m3,7,jul-23,3304
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.7,6904,NA,08/08/2023,2,Medici�n,8,ago-23,5020
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.7,6190,NA,08/08/2023,2,Medici�n,8,ago-23,5020
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.7,3027,NA,09/08/2023,2,Medici�n,8,ago-23,5020
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4_10,3027,NA,09/08/2023,3.698,m2,8,ago-23,8330
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4_10,6904,NA,09/08/2023,3.698,m2,8,ago-23,8330
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4_10,6190,NA,09/08/2023,3.268,m2,8,ago-23,7362
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.11,3027,NA,09/08/2023,3.698,m2,8,ago-23,4151
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.11,6904,NA,09/08/2023,3.698,m2,8,ago-23,4151
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.11,6190,NA,09/08/2023,3.268,m2,8,ago-23,3668
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.12,3027,NA,09/08/2023,3.87,m2,8,ago-23,12707
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.12,6904,NA,09/08/2023,3.87,m2,8,ago-23,12707
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.12,6190,NA,09/08/2023,3.44,m2,8,ago-23,11295
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.14,3027,NA,10/08/2023,52.091,m3,8,ago-23,12234
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.15,3027,NA,10/08/2023,28,m3,8,ago-23,3107
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.14,6904,NA,10/08/2023,52.091,m3,8,ago-23,12234
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.15,6904,NA,10/08/2023,31.5,m3,8,ago-23,3495
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.14,6190,NA,10/08/2023,48.371,m3,8,ago-23,11360
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,7.15,6190,NA,10/08/2023,22.75,m3,8,ago-23,2524
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.3,3287,NA,16/08/2023,156,m2,8,ago-23,23993
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.6,3287,NA,16/08/2023,34.25,m3,8,ago-23,3966
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.2,3287,NA,16/08/2023,12,m3,8,ago-23,2429
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.7,3287,NA,16/08/2023,2,Medici�n,8,ago-23,5020
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.11,3287,NA,07/09/2023,4.775,m2,9,sep-23,5360
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4_10,3287,NA,07/09/2023,4.775,m2,9,sep-23,10756
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.12,3287,NA,07/09/2023,5.157,m2,9,sep-23,16932
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.14,3287,NA,07/09/2023,34.25,m3,9,sep-23,8044
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.15,3287,NA,07/09/2023,12,m3,9,sep-23,1332
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.3,4620,NA,21/08/2023,196,m2,8,ago-23,30145
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.6,4620,NA,21/08/2023,78.37,m3,8,ago-23,9074
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.2,4620,NA,21/08/2023,27,m3,8,ago-23,5466
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.4,4620,NA,21/08/2023,81,m3,8,ago-23,19115
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.11,4620,NA,07/09/2023,4.966,m2,9,sep-23,5574
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4_10,4620,NA,07/09/2023,4.966,m2,9,sep-23,11187
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.12,4620,NA,07/09/2023,5.348,m2,9,sep-23,17560
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.7,4620,NA,07/09/2023,2,Medici�n,9,sep-23,5020
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.14,4620,NA,07/09/2023,105.37,m3,9,sep-23,24746
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.15,4620,NA,07/09/2023,81,m3,9,sep-23,8988
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.3,4904,NA,23/08/2023,182,m2,8,ago-23,27992
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.6,4904,NA,23/08/2023,63.43,m3,8,ago-23,7345
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.2,4904,NA,23/08/2023,22,m3,8,ago-23,4454
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.4,4904,NA,23/08/2023,77,m3,8,ago-23,18171
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.7,4904,NA,23/08/2023,2,Medici�n,8,ago-23,5020
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4_10,4904,NA,06/09/2023,7.64,m2,9,sep-23,17210
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.12,4904,NA,06/09/2023,8.022,m2,9,sep-23,26339
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.11,4904,NA,31/08/2023,7.64,m2,8,ago-23,8576
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.14,4904,NA,07/09/2023,107.43,m3,9,sep-23,25230
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.15,4904,NA,07/09/2023,55,m3,9,sep-23,6103
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.3,5926,NA,25/08/2023,196,m2,8,ago-23,30145
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.6,5926,NA,25/08/2023,57.67,m3,8,ago-23,6678
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.2,5926,NA,25/08/2023,20,m3,8,ago-23,4049
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.4,5926,NA,25/08/2023,44,m3,8,ago-23,10384
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.7,5926,NA,25/08/2023,2,Medici�n,8,ago-23,5020
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.11,5926,NA,30/08/2023,6.112,m2,8,ago-23,6860
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4_10,5926,NA,06/09/2023,6.112,m2,9,sep-23,13768
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.12,5926,NA,06/09/2023,6.494,m2,0,sep-23,21322
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.14,5926,NA,07/09/2023,77.67,m3,9,sep-23,18241
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,7.15,5926,NA,07/09/2023,44,m3,9,sep-23,4882
CENAGAS,Reynosa,RAMAL10 CANO-CFE RIO BRAVO,4.1,0,7700,11/10/2023,7.7,Km,10,oct-23,35671
CENAGAS,Reynosa,GSD 24 EST 2 REYNOSA-ECN19,4.1,0,25000,17/10/2023,25,Km,10,oct-23,115814
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.3,21772,NA,04/12/2023,300,m2,12,dic-23,46140
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.6,21772,NA,12/12/2023,176.11,m3,12,dic-23,20392
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.2,21772,NA,12/12/2023,90,m3,12,dic-23,18220
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.7,21772,NA,12/12/2023,1,Medici�n,12,dic-23,2510
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.11,21772,NA,12/12/2023,34.47,m2,12,dic-23,38691
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4_10,21772,NA,12/12/2023,34.47,m2,12,dic-23,77650
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.12,21772,NA,12/12/2023,34.85,m2,12,dic-23,114426
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.14,21772,NA,12/12/2023,90,m3,12,dic-23,21137
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.15,21772,NA,12/12/2023,176.11,m3,12,dic-23,19541
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.3,21634,NA,04/12/2023,300,m2,12,dic-23,46140
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.6,21634,NA,12/12/2023,176.11,m3,12,dic-23,20392
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.2,21634,NA,12/12/2023,90,m3,12,dic-23,18220
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.7,21634,NA,12/12/2023,1,Medici�n,12,dic-23,2510
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.11,21634,NA,12/12/2023,34.47,m2,12,dic-23,38691
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4_10,21634,NA,12/12/2023,34.47,m2,12,dic-23,77650
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.12,21634,NA,12/12/2023,34.85,m2,12,dic-23,114426
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.14,21634,NA,12/12/2023,90,m3,12,dic-23,21137
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,7.15,21634,NA,12/12/2023,176.11,m3,12,dic-23,19541
CENAGAS,Reynosa,GSD 12 MISION-REYNOSA,6.2,48440,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Reynosa,GSD 16 PANDURA-Terminal 6,6.2,1000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Reynosa,GSD 16 PANDURA-Terminal 6,6.2,12000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Reynosa,GSD 42 EC-ARGUELLES,6.2,121000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Reynosa,GSD 42 INDIA BONITA-DIVISADERO,6.2,1106390,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Reynosa,GSD 48 NOGALITO-INDIA BONITA,6.2,1082000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Reynosa,GSD 48 NOGALITO-INDIA BONITA,6.2,1080000,NA,13/12/2023,1,pza,12,dic-23,45073
CENAGAS,Reynosa,GSD 16 EST PANDURA-REG 6 LAREDO,4.1,0,21904,13/12/2023,21.904,Km,12,dic-23,101472
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,91981,93000,22/03/2023,1.019,Km,3,mar-23,1478
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,93000,98900,23/03/2023,5.9,Km,3,mar-23,8560
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,98900,107050,27/03/2023,8.15,Km,3,mar-23,11825
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,107050,112300,28/03/2023,5.25,Km,3,mar-23,7617
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,112300,119000,30/03/2023,6.7,Km,3,mar-23,9721
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,119000,127800,31/03/2023,8.8,Km,3,mar-23,12768
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,127800,134000,14/04/2023,6.2,Km,4,abr-23,8996
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,134000,137000,17/04/2023,3,Km,4,abr-23,4353
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,137000,143000,18/04/2023,6,Km,4,abr-23,8705
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.2,143000,154399,19/04/2023,11.399,Km,4,abr-23,16539
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,91981,96000,23/03/2023,4.019,Km,3,mar-23,32669
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,96000,98900,24/03/2023,2.9,Km,3,mar-23,23573
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,98900,99700,29/03/2023,0.8,Km,3,mar-23,6503
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,99700,104000,30/03/2023,4.3,Km,3,mar-23,34954
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,104000,108000,31/03/2023,4,Km,3,mar-23,32515
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,108000,119600,04/05/2023,11.6,Km,5,may-23,94294
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,119600,127800,05/05/2023,8.2,Km,5,may-23,66656
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,127800,137126,06/05/2023,9.326,Km,5,may-23,75809
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,137126,142117,08/05/2023,4.991,Km,5,may-23,40571
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,142117,149068,09/05/2023,6.951,Km,5,may-23,56503
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.4,149068,154400,10/05/2023,5.332,Km,5,may-23,43343
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,91981,93000,22/03/2023,1.019,Km,3,mar-23,4459
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,93000,98900,24/03/2023,5.9,Km,3,mar-23,25820
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,98900,104000,30/03/2023,5.1,Km,3,mar-23,22319
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,104000,107000,10/04/2023,3,Km,4,abr-23,13129
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,107000,112300,12/04/2023,5.3,Km,4,abr-23,23194
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,112300,119600,13/04/2023,7.3,Km,4,abr-23,31946
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,119600,125147,14/04/2023,5.547,Km,4,abr-23,24275
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,125147,127000,17/04/2023,1.853,Km,4,abr-23,8109
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,127000,131000,18/04/2023,4,Km,4,abr-23,17505
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,131000,134000,20/04/2023,3,Km,4,abr-23,13129
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,134000,139000,21/04/2023,5,Km,4,abr-23,21881
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,139000,144000,24/04/2023,5,Km,4,abr-23,21881
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,144000,149000,25/04/2023,5,Km,4,abr-23,21881
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.5,149000,154900,26/04/2023,5.9,Km,4,abr-23,25820
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,91981,98900,24/03/2023,8,Medici�n,3,mar-23,7932
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,98900,104000,04/04/2023,6,Medici�n,4,abr-23,5949
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,104000,109000,05/04/2023,5,Medici�n,4,abr-23,4957
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,109000,112000,10/04/2023,3,Medici�n,4,abr-23,2974
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,112000,119000,12/04/2023,7,Medici�n,4,abr-23,6940
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,119000,128000,13/04/2023,9,Medici�n,4,abr-23,8923
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,128000,134000,14/04/2023,6,Medici�n,4,abr-23,5949
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,134000,137000,17/04/2023,3,Medici�n,4,abr-23,2974
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,137000,143000,18/04/2023,6,Medici�n,4,abr-23,5949
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.6,143000,154399,19/04/2023,11,Medici�n,4,abr-23,10906
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.8,127800,127800,24/03/2023,3,Medici�n,3,mar-23,10756
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.8,91981,91981,14/04/2023,3,Medici�n,4,abr-23,10756
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,98900,107050,27/03/2023,9,Medici�n,3,mar-23,3572
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,107050,112300,28/03/2023,6,Medici�n,3,mar-23,2382
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,112300,119000,03/04/2023,8,Medici�n,4,abr-23,3175
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,119000,128000,13/04/2023,16,Medici�n,4,abr-23,6351
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,134000,137000,17/04/2023,3,Medici�n,4,abr-23,1191
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,137000,143000,18/04/2023,6,Medici�n,4,abr-23,2382
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,128000,134000,14/04/2023,7,Medici�n,4,abr-23,2778
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.9,143000,154399,19/04/2023,11,Medici�n,4,abr-23,4366
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.14,125147,127000,17/04/2023,5,Hr,4,abr-23,5325
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.14,137000,143000,18/04/2023,5,Hr,4,abr-23,5325
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.14,131000,134000,20/04/2023,4,Hr,4,abr-23,4260
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.14,134000,139000,21/04/2023,6,Hr,4,abr-23,6390
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.14,139000,144000,24/04/2023,8,Hr,4,abr-23,8520
CENAGAS,Tlaxcala,GSD 48 LA JOYA-DELICIAS,4.14,144000,149000,25/04/2023,8,Hr,4,abr-23,8520
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.2,0,2054,11/05/2023,2.054,Km,5,may-23,2980
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.4,0,2054,11/05/2023,2.054,Km,5,may-23,16696
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.5,0,2054,11/05/2023,2.054,Km,5,may-23,8989
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.6,0,2000,11/05/2023,3,Medici�n,5,may-23,2974
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.9,0,2054,11/05/2023,1,Medici�n,5,may-23,397
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.3,19,NA,29/06/2023,120,m2,6,jun-23,18456
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.3,178,NA,29/06/2023,120,m2,6,jun-23,18456
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.3,298,NA,29/06/2023,120,m2,6,jun-23,18456
CENAGAS,Tlaxcala,RAMAL 12 CPI,4.3,342,NA,29/06/2023,120,m2,6,jun-23,18456
CENAGAS,Tlaxcala,RAMAL 12 CPI,7.6,19,NA,30/06/2023,40.25,m3,6,jun-23,4661
CENAGAS,Tlaxcala,RAMAL 12 CPI,7.2,19,NA,30/06/2023,29.174,m3,6,jun-23,5906
CENAGAS,Tlaxcala,RAMAL 12 CPI,7.4,19,NA,30/06/2023,22.75,m3,6,jun-23,5369
